Width [m],Depth [m],Area [m2],Height [m],Orientation,WWR [%],SHD,Cooling[kWh],Heating[kWh],Lighting[kWh],EUI [kwh/m2],EffDepth[m],DA [%],UDI [%],CDA [%],SDA [Area%],img,threeD,Rating
4.5,6,27,4.2,315,0.8,3,2309.290169,3341.31284,7.848381,209.5722737,5.75,100,4.62963,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,45,0.8,3,1633.809705,2723.385072,21.511915,162.1743219,5.75,100,43.75,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,45,0.8,3,1954.461193,2922.502969,13.315073,181.1214531,5.75,100,27.083333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,45,0.8,3,2281.208218,3130.963224,10.102192,200.8249494,5.75,100,6.25,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,90,0.8,3,1576.002258,3119.36572,23.963936,174.7900709,5.75,97.222222,50,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,90,0.8,3,1855.854552,3360.641753,13.289498,193.6957705,5.75,100,38.888889,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,90,0.8,3,2142.016122,3602.809516,10.134162,213.1466593,5.75,100,25.925926,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,0,0.4,6,865.51699,2867.631162,103.879952,142.112152,5.75,64.814815,75,99.074074,93.52,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,0,0.4,6,918.174183,3103.642953,51.01927,150.8457928,5.75,71.296296,65.740741,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,0,0.4,6,993.67975,3326.757933,41.291114,161.545511,5.75,83.333333,62.962963,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,135,0.4,6,906.608132,3329.297811,160.036631,162.8126879,3.75,37.5,95.833333,65.625,60.42,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,135,0.4,6,975.891548,3669.912839,103.752074,175.9094986,3.75,48.958333,95.833333,71.875,66.67,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,135,0.4,6,1053.891589,3985.012049,86.217097,189.8192865,4.25,52.083333,94.791667,91.666667,73.96,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,180,0.4,6,850.825419,3376.635818,198.575221,163.9272762,3.25,37.037037,100,60.185185,55.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,180,0.4,6,897.663294,3727.397689,122.696884,175.842884,3.75,46.296296,100,70.37037,62.96,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,180,0.4,6,957.45224,4060.230424,93.378147,189.2985486,4.25,52.777778,100,83.333333,69.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,225,0.4,6,919.165566,3358.353165,185.637377,165.3020781,3.25,37.962963,97.222222,64.814815,56.48,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,225,0.4,6,984.081643,3710.0927,113.783934,178.0725288,3.75,46.296296,97.222222,73.148148,63.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,225,0.4,6,1060.834969,4030.065061,94.720842,192.0600323,4.25,55.555556,94.444444,91.666667,74.07,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,270,0.4,6,982.409071,3201.740659,153.061007,160.6374347,3.75,43.518519,83.333333,74.074074,65.74,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,270,0.4,6,1068.657667,3511.314892,97.716336,173.2477369,4.75,53.703704,76.851852,90.740741,75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,270,0.4,6,1169.880722,3801.330655,80.619334,187.1048411,5.75,58.333333,73.148148,100,94.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,315,0.4,6,963.788751,3010.861905,141.791943,152.460837,5.75,51.851852,73.148148,91.666667,88.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,315,0.4,6,1044.938173,3278.832286,93.790545,163.6133705,5.75,59.259259,67.592593,100,99.07,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,315,0.4,6,1134.874748,3537.526991,62.7295,175.3752311,5.75,67.592593,60.185185,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,45,0.4,6,938.175661,2945.415775,84.465198,146.9650605,4.75,57.291667,72.916667,89.583333,79.17,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,45,0.4,6,1018.599319,3183.802844,51.581922,157.5549661,5.75,61.458333,63.541667,100,97.92,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,45,0.4,6,1115.217284,3415.430135,45.913825,169.5022683,5.75,67.708333,55.208333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,90,0.4,6,960.370004,3127.7543,114.806944,155.6641203,3.75,44.444444,80.555556,71.296296,64.81,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,90,0.4,6,1061.791394,3405.457699,95.433752,168.9882535,4.75,52.777778,73.148148,87.962963,75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,90,0.4,6,1159.15268,3695.61636,61.773629,182.0941729,5.75,59.259259,67.592593,100,89.81,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.4_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,0,0.6,6,956.228313,2868.220415,26.789992,142.6384711,5.75,97.222222,56.481481,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,0,0.6,6,1078.970592,3045.427123,21.300921,153.5443939,5.75,100,52.777778,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,0,0.6,6,1254.93351,3173.064898,17.956967,164.6650139,5.75,100,44.444444,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,135,0.6,6,1009.916842,3513.300204,64.107362,169.900904,5.75,61.458333,91.666667,100,91.67,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,135,0.6,6,1133.800575,3837.683011,48.289119,185.9175076,5.75,73.958333,81.25,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,135,0.6,6,1295.626114,4125.564799,35.415218,202.0965234,5.75,94.791667,75,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,180,0.6,6,916.883757,3578.700396,71.405878,169.1477789,5.75,57.407407,100,99.074074,80.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,180,0.6,6,1015.435663,3916.644543,61.485909,184.9468931,5.75,66.666667,100,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,180,0.6,6,1154.925993,4230.978942,39.679878,200.9475857,5.75,86.111111,87.037037,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,225,0.6,6,1015.143139,3544.940132,77.636628,171.7674037,5.75,60.185185,92.592593,100,89.81,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,225,0.6,6,1140.929273,3891.330933,47.157418,188.1265787,5.75,70.37037,83.333333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,225,0.6,6,1310.515654,4191.646107,30.360925,204.9082476,5.75,98.148148,75.925926,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,270,0.6,6,1134.1678,3336.772292,58.679034,167.7636713,5.75,65.740741,66.666667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,270,0.6,6,1302.111051,3623.107423,40.344833,183.9097521,5.75,80.555556,62.037037,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,270,0.6,6,1526.942519,3859.807698,31.022683,200.6582556,5.75,100,54.62963,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,315,0.6,6,1099.390579,3088.816629,40.514267,156.6193139,5.75,75.925926,55.555556,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,315,0.6,6,1265.74642,3314.693031,27.154437,170.6516255,5.75,99.074074,45.37037,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,315,0.6,6,1505.664702,3488.8038,23.34054,185.8447793,5.75,100,37.037037,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_315.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,45,0.6,6,1079.530997,2938.820877,46.597961,150.5536976,5.75,75,52.083333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,45,0.6,6,1245.862372,3142.313358,22.509347,163.3587066,5.75,97.916667,45.833333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,45,0.6,6,1490.654838,3301.028018,14.65777,178.0126158,5.75,100,38.541667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,90,0.6,6,1129.742738,3216.447592,55.597226,163.0291687,5.75,66.666667,62.037037,100,98.15,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0.json,0
4.5,6,27,3.6,90,0.6,6,1283.237513,3482.907273,34.379424,177.797193,5.75,80.555556,56.481481,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6.json,0
4.5,6,27,4.2,90,0.6,6,1499.022889,3713.058577,15.245999,193.6047209,5.75,100,49.074074,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.6_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2.json,0
4.5,6,27,3,0,0.8,6,1133.318353,2781.189044,20.338655,145.735039,5.75,100,48.148148,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_6.0_GLZPER_0.8_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0.json,0
